Workflow_ID,Process_Name,Task_ID,Task_Type,Priority_Level,Department,Assigned_Employee_ID,Task_Start_Time,Task_End_Time,Estimated_Time_Minutes,Actual_Time_Minutes,Delay_Flag,Approval_Level,Employee_Workload,Cost_Per_Task
WF_1281,Customer Complaint,TASK_1281,Validation,Critical,Operations,EMP_100,2024-01-20 00:37:00,2024-01-20 03:41:00,96,184,1,Level 3,5,74.21
WF_1282,IT Support Ticket,TASK_1282,Escalation,Medium,Finance,EMP_119,2024-11-09 19:45:00,2024-11-09 21:52:00,124,127,1,Level 2,8,267.99
WF_1283,Purchase Order,TASK_1283,Validation,Low,Operations,EMP_16,2024-09-13 16:05:00,2024-09-13 21:02:00,195,297,1,Level 1,10,104.69
WF_1284,IT Support Ticket,TASK_1284,Approval,High,Customer Service,EMP_74,2024-09-09 15:01:00,2024-09-09 17:17:00,107,136,1,Level 2,8,493.81
WF_1285,Purchase Order,TASK_1285,Review,Medium,Operations,EMP_31,2024-09-29 13:56:00,2024-09-29 18:46:00,208,290,1,Level 2,5,434.77
WF_1286,Customer Complaint,TASK_1286,Review,Low,Customer Service,EMP_70,2024-05-21 04:15:00,2024-05-21 09:06:00,191,291,1,Level 1,8,279.55
WF_1287,IT Support Ticket,TASK_1287,Validation,Medium,IT,EMP_133,2024-06-02 06:18:00,2024-06-02 09:20:00,181,182,1,Level 1,5,413.21
WF_1288,HR Onboarding,TASK_1288,Data Entry,High,Customer Service,EMP_81,2024-06-01 03:38:00,2024-06-01 05:41:00,57,123,1,Level 3,4,378.16
WF_1289,Purchase Order,TASK_1289,Review,Medium,Finance,EMP_113,2024-08-12 00:34:00,2024-08-12 04:44:00,161,250,1,Level 3,1,97.15
WF_1290,Purchase Order,TASK_1290,Approval,Critical,Finance,EMP_113,2024-02-02 07:59:00,2024-02-02 09:59:00,43,120,1,Level 3,3,168.15
WF_1291,Customer Complaint,TASK_1291,Review,Medium,IT,EMP_107,2024-01-16 06:39:00,2024-01-16 08:19:00,62,100,1,Level 2,4,400.1
WF_1292,Invoice Approval,TASK_1292,Approval,Critical,Finance,EMP_11,2024-06-11 15:10:00,2024-06-11 17:21:00,59,131,1,Level 1,6,284.02
WF_1293,Customer Complaint,TASK_1293,Approval,Critical,Operations,EMP_108,2024-08-03 23:17:00,2024-08-04 03:42:00,160,265,1,Level 2,9,366.96
WF_1294,Invoice Approval,TASK_1294,Review,Low,Finance,EMP_150,2024-11-10 15:27:00,2024-11-10 19:28:00,147,241,1,Level 3,9,426.54
WF_1295,Purchase Order,TASK_1295,Approval,Critical,Customer Service,EMP_92,2024-06-25 01:46:00,2024-06-25 02:50:00,26,64,1,Level 1,10,134.72
WF_1296,Customer Complaint,TASK_1296,Data Entry,High,IT,EMP_146,2024-04-05 01:58:00,2024-04-05 06:30:00,211,272,1,Level 2,4,437.8
WF_1297,Invoice Approval,TASK_1297,Validation,Medium,HR,EMP_71,2024-04-01 15:05:00,2024-04-01 19:01:00,201,236,1,Level 3,10,95.31
WF_1298,Invoice Approval,TASK_1298,Escalation,Critical,Operations,EMP_2,2024-11-28 21:34:00,2024-11-29 00:52:00,200,198,0,Level 1,2,95.92
WF_1299,HR Onboarding,TASK_1299,Escalation,High,Operations,EMP_16,2024-12-20 20:39:00,2024-12-21 01:54:00,195,315,1,Level 1,7,167.93
WF_1300,Purchase Order,TASK_1300,Data Entry,Low,IT,EMP_24,2024-05-22 13:57:00,2024-05-22 18:35:00,216,278,1,Level 1,2,215.1
WF_1301,Invoice Approval,TASK_1301,Review,Medium,HR,EMP_105,2024-05-04 04:29:00,2024-05-04 06:18:00,10,109,1,Level 1,7,77.32
WF_1302,Purchase Order,TASK_1302,Review,Critical,HR,EMP_6,2024-03-07 14:04:00,2024-03-07 18:50:00,204,286,1,Level 3,9,203.92
WF_1303,Customer Complaint,TASK_1303,Escalation,High,Finance,EMP_9,2024-02-08 17:37:00,2024-02-08 20:53:00,116,196,1,Level 3,10,59.85
WF_1304,Customer Complaint,TASK_1304,Validation,High,HR,EMP_34,2024-10-24 10:23:00,2024-10-24 13:29:00,88,186,1,Level 3,8,459.11
WF_1305,IT Support Ticket,TASK_1305,Escalation,High,IT,EMP_79,2024-02-25 02:55:00,2024-02-25 05:00:00,47,125,1,Level 1,10,173.91
WF_1306,Customer Complaint,TASK_1306,Escalation,Critical,Finance,EMP_96,2024-02-28 20:35:00,2024-02-29 00:20:00,158,225,1,Level 2,8,495.0
WF_1307,Purchase Order,TASK_1307,Approval,High,Finance,EMP_77,2024-09-06 09:59:00,2024-09-06 14:25:00,229,266,1,Level 2,8,306.48
WF_1308,Invoice Approval,TASK_1308,Escalation,Medium,IT,EMP_112,2024-09-15 02:41:00,2024-09-15 07:31:00,194,290,1,Level 3,10,297.53
WF_1309,Invoice Approval,TASK_1309,Approval,High,HR,EMP_42,2024-06-15 05:12:00,2024-06-15 05:23:00,15,11,0,Level 3,10,105.21
WF_1310,Customer Complaint,TASK_1310,Data Entry,Low,Finance,EMP_82,2024-01-02 13:18:00,2024-01-02 16:25:00,68,187,1,Level 2,6,158.02
WF_1311,HR Onboarding,TASK_1311,Validation,Low,Customer Service,EMP_56,2024-08-08 15:48:00,2024-08-08 20:25:00,226,277,1,Level 1,6,202.59
WF_1312,IT Support Ticket,TASK_1312,Review,Low,HR,EMP_22,2024-05-10 09:59:00,2024-05-10 14:09:00,211,250,1,Level 1,9,260.48
WF_1313,IT Support Ticket,TASK_1313,Escalation,Low,HR,EMP_128,2024-09-01 04:02:00,2024-09-01 09:38:00,231,336,1,Level 1,8,326.45
WF_1314,Customer Complaint,TASK_1314,Review,Medium,IT,EMP_29,2024-10-10 13:04:00,2024-10-10 16:57:00,202,233,1,Level 3,9,350.59
WF_1315,Purchase Order,TASK_1315,Data Entry,Critical,Customer Service,EMP_17,2024-01-17 03:22:00,2024-01-17 06:48:00,94,206,1,Level 1,2,384.23
WF_1316,Purchase Order,TASK_1316,Validation,Critical,Operations,EMP_75,2024-02-22 17:02:00,2024-02-22 20:09:00,68,187,1,Level 1,6,166.92
WF_1317,IT Support Ticket,TASK_1317,Review,High,Customer Service,EMP_52,2024-01-18 16:48:00,2024-01-18 20:29:00,133,221,1,Level 1,7,336.8
WF_1318,Customer Complaint,TASK_1318,Data Entry,Low,HR,EMP_38,2024-11-05 02:19:00,2024-11-05 04:46:00,67,147,1,Level 1,5,410.88
WF_1319,Invoice Approval,TASK_1319,Escalation,Critical,Customer Service,EMP_56,2024-01-13 10:37:00,2024-01-13 12:42:00,17,125,1,Level 2,5,66.37
WF_1320,Customer Complaint,TASK_1320,Review,High,IT,EMP_8,2024-04-07 14:07:00,2024-04-07 15:20:00,72,73,1,Level 2,9,273.94
WF_1321,Customer Complaint,TASK_1321,Approval,High,Finance,EMP_91,2024-10-04 07:49:00,2024-10-04 11:19:00,145,210,1,Level 1,10,312.93
WF_1322,Customer Complaint,TASK_1322,Approval,Medium,HR,EMP_106,2024-08-26 06:09:00,2024-08-26 09:26:00,178,197,1,Level 1,10,59.88
WF_1323,Invoice Approval,TASK_1323,Data Entry,Critical,HR,EMP_144,2024-06-26 23:07:00,2024-06-27 01:49:00,97,162,1,Level 3,5,310.25
WF_1324,IT Support Ticket,TASK_1324,Data Entry,High,HR,EMP_124,2024-10-21 20:09:00,2024-10-21 22:38:00,140,149,1,Level 3,3,62.95
WF_1325,HR Onboarding,TASK_1325,Validation,Low,HR,EMP_142,2024-09-05 02:47:00,2024-09-05 04:37:00,44,110,1,Level 2,2,85.36
WF_1326,Purchase Order,TASK_1326,Validation,Critical,Customer Service,EMP_88,2024-08-31 10:37:00,2024-08-31 13:09:00,139,152,1,Level 1,2,56.67
WF_1327,Customer Complaint,TASK_1327,Escalation,Critical,Finance,EMP_2,2024-06-05 19:26:00,2024-06-05 22:53:00,111,207,1,Level 1,5,309.47
WF_1328,HR Onboarding,TASK_1328,Data Entry,Critical,Customer Service,EMP_149,2024-09-30 12:45:00,2024-09-30 16:46:00,172,241,1,Level 1,3,341.04
WF_1329,Invoice Approval,TASK_1329,Escalation,Low,Operations,EMP_18,2024-02-06 16:10:00,2024-02-06 21:47:00,221,337,1,Level 2,9,425.7
WF_1330,Purchase Order,TASK_1330,Data Entry,Low,Customer Service,EMP_134,2024-06-02 14:42:00,2024-06-02 16:12:00,84,90,1,Level 2,10,307.22
WF_1331,HR Onboarding,TASK_1331,Escalation,Low,IT,EMP_37,2024-05-31 02:45:00,2024-05-31 06:34:00,170,229,1,Level 3,1,223.77
WF_1332,IT Support Ticket,TASK_1332,Validation,Critical,Operations,EMP_53,2024-12-29 13:48:00,2024-12-29 16:48:00,67,180,1,Level 1,2,305.77
WF_1333,IT Support Ticket,TASK_1333,Data Entry,Critical,Finance,EMP_13,2024-03-09 19:39:00,2024-03-09 21:57:00,26,138,1,Level 2,10,120.01
WF_1334,Invoice Approval,TASK_1334,Validation,Critical,Customer Service,EMP_19,2024-09-04 10:07:00,2024-09-04 11:36:00,11,89,1,Level 1,2,444.03
WF_1335,Purchase Order,TASK_1335,Data Entry,Medium,Finance,EMP_136,2024-12-02 12:32:00,2024-12-02 15:55:00,173,203,1,Level 3,3,381.94
WF_1336,Customer Complaint,TASK_1336,Data Entry,Low,Operations,EMP_137,2024-12-03 09:27:00,2024-12-03 13:11:00,120,224,1,Level 3,1,414.33
WF_1337,HR Onboarding,TASK_1337,Validation,Critical,Finance,EMP_84,2024-05-29 12:48:00,2024-05-29 14:23:00,19,95,1,Level 2,4,225.69
WF_1338,IT Support Ticket,TASK_1338,Escalation,High,Finance,EMP_71,2024-01-12 05:28:00,2024-01-12 09:52:00,192,264,1,Level 1,4,380.2
WF_1339,Purchase Order,TASK_1339,Escalation,High,Operations,EMP_72,2024-04-03 10:17:00,2024-04-03 12:34:00,39,137,1,Level 2,8,263.43
WF_1340,Invoice Approval,TASK_1340,Review,Medium,Finance,EMP_108,2024-12-22 18:40:00,2024-12-22 19:58:00,16,78,1,Level 1,7,283.06
WF_1341,Purchase Order,TASK_1341,Review,Critical,Customer Service,EMP_127,2024-06-13 01:35:00,2024-06-13 06:25:00,196,290,1,Level 3,9,160.68
WF_1342,HR Onboarding,TASK_1342,Approval,Low,Customer Service,EMP_110,2024-12-24 15:07:00,2024-12-24 18:41:00,194,214,1,Level 3,8,145.69
WF_1343,Purchase Order,TASK_1343,Escalation,Medium,Finance,EMP_109,2024-03-13 00:00:00,2024-03-13 04:07:00,234,247,1,Level 3,5,319.84
WF_1344,IT Support Ticket,TASK_1344,Review,High,Operations,EMP_58,2024-07-27 01:51:00,2024-07-27 05:53:00,234,242,1,Level 1,5,487.92
WF_1345,Customer Complaint,TASK_1345,Validation,Critical,IT,EMP_149,2024-05-30 18:28:00,2024-05-30 23:29:00,218,301,1,Level 3,3,283.48
WF_1346,Purchase Order,TASK_1346,Data Entry,Low,Operations,EMP_36,2024-03-02 03:04:00,2024-03-02 03:56:00,54,52,0,Level 2,9,116.5
WF_1347,HR Onboarding,TASK_1347,Review,Low,Finance,EMP_55,2024-12-17 10:51:00,2024-12-17 11:55:00,31,64,1,Level 2,1,66.77
WF_1348,Customer Complaint,TASK_1348,Approval,Low,Operations,EMP_25,2024-03-25 00:42:00,2024-03-25 04:45:00,227,243,1,Level 3,2,137.83
WF_1349,HR Onboarding,TASK_1349,Review,Low,Finance,EMP_130,2024-08-19 13:04:00,2024-08-19 14:09:00,70,65,0,Level 2,7,133.03
WF_1350,HR Onboarding,TASK_1350,Escalation,Medium,Finance,EMP_13,2024-05-23 01:58:00,2024-05-23 03:55:00,80,117,1,Level 3,3,160.61
WF_1351,Customer Complaint,TASK_1351,Review,High,Operations,EMP_112,2024-11-03 08:40:00,2024-11-03 09:20:00,14,40,1,Level 2,2,437.96
WF_1352,Invoice Approval,TASK_1352,Escalation,High,Finance,EMP_36,2024-05-29 23:19:00,2024-05-30 01:26:00,73,127,1,Level 1,7,446.35
WF_1353,Purchase Order,TASK_1353,Data Entry,High,IT,EMP_40,2024-04-05 16:04:00,2024-04-05 18:14:00,85,130,1,Level 2,2,293.09
WF_1354,Customer Complaint,TASK_1354,Data Entry,Critical,IT,EMP_50,2024-02-03 13:38:00,2024-02-03 16:58:00,156,200,1,Level 3,1,298.99
WF_1355,Invoice Approval,TASK_1355,Approval,Critical,IT,EMP_122,2024-01-07 05:32:00,2024-01-07 06:34:00,13,62,1,Level 3,5,234.16
WF_1356,Invoice Approval,TASK_1356,Review,Low,Operations,EMP_121,2024-01-06 11:10:00,2024-01-06 13:29:00,111,139,1,Level 1,2,420.12
WF_1357,Customer Complaint,TASK_1357,Data Entry,High,Customer Service,EMP_38,2024-06-29 04:20:00,2024-06-29 05:26:00,10,66,1,Level 3,10,350.09
WF_1358,IT Support Ticket,TASK_1358,Escalation,Critical,Operations,EMP_74,2024-09-24 16:08:00,2024-09-24 19:59:00,232,231,0,Level 3,6,210.46
WF_1359,IT Support Ticket,TASK_1359,Escalation,Critical,Finance,EMP_117,2024-08-05 08:45:00,2024-08-05 11:38:00,122,173,1,Level 3,6,345.16
WF_1360,Customer Complaint,TASK_1360,Review,Low,Customer Service,EMP_68,2024-07-18 22:38:00,2024-07-19 01:06:00,60,148,1,Level 1,9,170.98
WF_1361,HR Onboarding,TASK_1361,Data Entry,Medium,HR,EMP_3,2024-04-09 14:33:00,2024-04-09 19:54:00,226,321,1,Level 2,5,490.37
WF_1362,HR Onboarding,TASK_1362,Validation,Critical,Customer Service,EMP_114,2024-11-23 04:58:00,2024-11-23 06:15:00,31,77,1,Level 2,9,220.71
WF_1363,HR Onboarding,TASK_1363,Validation,Critical,Operations,EMP_64,2024-01-08 01:47:00,2024-01-08 06:31:00,192,284,1,Level 3,2,399.7
WF_1364,HR Onboarding,TASK_1364,Approval,Critical,HR,EMP_55,2024-09-18 12:46:00,2024-09-18 16:04:00,165,198,1,Level 1,7,438.72
WF_1365,Invoice Approval,TASK_1365,Escalation,High,Operations,EMP_121,2024-05-03 07:07:00,2024-05-03 09:18:00,121,131,1,Level 2,6,207.73
WF_1366,IT Support Ticket,TASK_1366,Escalation,High,HR,EMP_81,2024-01-11 14:39:00,2024-01-11 20:16:00,237,337,1,Level 1,5,428.41
WF_1367,Purchase Order,TASK_1367,Validation,Medium,Customer Service,EMP_31,2024-05-02 11:25:00,2024-05-02 14:40:00,196,195,0,Level 3,5,422.69
WF_1368,Purchase Order,TASK_1368,Review,Low,Operations,EMP_33,2024-08-23 03:24:00,2024-08-23 07:29:00,142,245,1,Level 1,8,112.99
WF_1369,HR Onboarding,TASK_1369,Approval,Medium,Customer Service,EMP_26,2024-04-13 10:03:00,2024-04-13 15:09:00,214,306,1,Level 1,9,261.87
WF_1370,Customer Complaint,TASK_1370,Validation,Low,HR,EMP_59,2024-07-04 10:56:00,2024-07-04 15:08:00,240,252,1,Level 3,8,224.94
WF_1371,HR Onboarding,TASK_1371,Validation,Medium,Customer Service,EMP_81,2024-02-22 17:24:00,2024-02-22 19:29:00,121,125,1,Level 2,7,362.67
WF_1372,Purchase Order,TASK_1372,Approval,Critical,Finance,EMP_125,2024-08-12 19:40:00,2024-08-12 23:34:00,174,234,1,Level 3,3,450.54
WF_1373,Purchase Order,TASK_1373,Review,Medium,Operations,EMP_6,2024-09-20 08:40:00,2024-09-20 11:20:00,139,160,1,Level 3,2,166.47
WF_1374,Invoice Approval,TASK_1374,Approval,High,Customer Service,EMP_122,2024-06-09 15:12:00,2024-06-09 16:47:00,92,95,1,Level 1,9,497.09
WF_1375,Customer Complaint,TASK_1375,Escalation,Low,Finance,EMP_58,2024-07-30 13:07:00,2024-07-30 15:15:00,10,128,1,Level 1,10,149.16
WF_1376,Invoice Approval,TASK_1376,Escalation,Critical,Customer Service,EMP_106,2024-10-03 06:08:00,2024-10-03 08:24:00,36,136,1,Level 1,9,308.7
WF_1377,Purchase Order,TASK_1377,Validation,Medium,Finance,EMP_150,2024-12-04 23:22:00,2024-12-05 02:24:00,107,182,1,Level 2,5,138.45
WF_1378,Purchase Order,TASK_1378,Approval,High,Customer Service,EMP_122,2024-03-25 03:06:00,2024-03-25 07:36:00,216,270,1,Level 3,4,384.88
WF_1379,Purchase Order,TASK_1379,Review,Critical,Operations,EMP_81,2024-10-31 09:50:00,2024-10-31 13:24:00,114,214,1,Level 1,7,436.38
WF_1380,Purchase Order,TASK_1380,Data Entry,Low,IT,EMP_27,2024-11-12 16:48:00,2024-11-12 18:29:00,78,101,1,Level 1,8,283.37
WF_1381,Customer Complaint,TASK_1381,Validation,Medium,IT,EMP_8,2024-02-09 07:43:00,2024-02-09 11:56:00,221,253,1,Level 2,6,482.73
WF_1382,Purchase Order,TASK_1382,Escalation,Low,Finance,EMP_20,2024-09-09 04:46:00,2024-09-09 08:47:00,232,241,1,Level 3,1,144.69
WF_1383,Purchase Order,TASK_1383,Review,High,IT,EMP_3,2024-05-03 03:36:00,2024-05-03 05:57:00,137,141,1,Level 1,9,232.67
WF_1384,Invoice Approval,TASK_1384,Review,Medium,Finance,EMP_87,2024-03-13 17:43:00,2024-03-13 21:53:00,157,250,1,Level 1,3,241.11
WF_1385,Customer Complaint,TASK_1385,Validation,High,Finance,EMP_83,2024-02-20 13:39:00,2024-02-20 18:20:00,199,281,1,Level 3,10,313.53
WF_1386,Customer Complaint,TASK_1386,Review,High,IT,EMP_43,2024-01-02 08:40:00,2024-01-02 13:08:00,226,268,1,Level 1,7,336.18
WF_1387,IT Support Ticket,TASK_1387,Data Entry,Critical,HR,EMP_82,2024-09-20 21:33:00,2024-09-21 00:04:00,35,151,1,Level 2,8,457.06
WF_1388,IT Support Ticket,TASK_1388,Review,Medium,Customer Service,EMP_150,2024-08-06 00:16:00,2024-08-06 02:35:00,67,139,1,Level 2,1,328.95
WF_1389,IT Support Ticket,TASK_1389,Escalation,Critical,Operations,EMP_125,2024-05-12 19:35:00,2024-05-13 00:49:00,215,314,1,Level 2,8,284.23
WF_1390,Invoice Approval,TASK_1390,Approval,Low,Finance,EMP_119,2024-02-26 14:43:00,2024-02-26 17:48:00,133,185,1,Level 3,3,390.0
WF_1391,Invoice Approval,TASK_1391,Approval,Medium,Customer Service,EMP_34,2024-01-03 04:11:00,2024-01-03 06:26:00,81,135,1,Level 3,2,431.03
WF_1392,IT Support Ticket,TASK_1392,Escalation,Critical,HR,EMP_128,2024-03-27 09:28:00,2024-03-27 11:40:00,103,132,1,Level 3,3,155.03
WF_1393,Invoice Approval,TASK_1393,Approval,Critical,Operations,EMP_144,2024-03-29 10:28:00,2024-03-29 15:10:00,238,282,1,Level 3,7,316.11
WF_1394,Customer Complaint,TASK_1394,Escalation,Medium,IT,EMP_4,2024-11-05 09:13:00,2024-11-05 12:32:00,113,199,1,Level 3,10,118.28
WF_1395,HR Onboarding,TASK_1395,Validation,High,HR,EMP_77,2024-05-13 20:26:00,2024-05-13 23:21:00,97,175,1,Level 3,3,270.82
WF_1396,HR Onboarding,TASK_1396,Review,Low,HR,EMP_106,2024-08-05 23:35:00,2024-08-06 04:20:00,169,285,1,Level 1,3,499.44
WF_1397,IT Support Ticket,TASK_1397,Review,Low,Operations,EMP_140,2024-03-02 08:43:00,2024-03-02 09:49:00,28,66,1,Level 2,8,248.22
WF_1398,Customer Complaint,TASK_1398,Validation,Low,Operations,EMP_29,2024-10-30 18:49:00,2024-10-30 22:30:00,136,221,1,Level 3,4,479.57
WF_1399,Customer Complaint,TASK_1399,Escalation,High,Finance,EMP_108,2024-08-09 19:57:00,2024-08-09 23:25:00,207,208,1,Level 1,7,100.79
WF_1400,HR Onboarding,TASK_1400,Data Entry,Critical,Customer Service,EMP_20,2024-11-07 14:56:00,2024-11-07 17:15:00,132,139,1,Level 3,3,327.98
WF_1401,Invoice Approval,TASK_1401,Review,Critical,Finance,EMP_18,2024-11-23 17:19:00,2024-11-23 18:38:00,13,79,1,Level 2,1,90.9
WF_1402,IT Support Ticket,TASK_1402,Data Entry,Medium,Customer Service,EMP_15,2024-02-20 03:57:00,2024-02-20 06:30:00,117,153,1,Level 1,6,237.06
WF_1403,HR Onboarding,TASK_1403,Approval,High,Customer Service,EMP_22,2024-05-27 06:22:00,2024-05-27 09:44:00,183,202,1,Level 3,4,274.01
WF_1404,Invoice Approval,TASK_1404,Data Entry,Medium,Operations,EMP_101,2024-12-06 16:42:00,2024-12-06 17:14:00,32,32,0,Level 1,8,224.58
WF_1405,HR Onboarding,TASK_1405,Validation,Critical,Customer Service,EMP_99,2024-07-10 03:45:00,2024-07-10 05:14:00,94,89,0,Level 2,7,436.02
WF_1406,Invoice Approval,TASK_1406,Approval,High,Operations,EMP_58,2024-05-06 20:52:00,2024-05-06 23:48:00,64,176,1,Level 1,4,225.21
WF_1407,IT Support Ticket,TASK_1407,Escalation,High,IT,EMP_136,2024-09-06 22:31:00,2024-09-07 01:47:00,165,196,1,Level 3,1,80.56
WF_1408,HR Onboarding,TASK_1408,Approval,Medium,IT,EMP_132,2024-07-15 05:12:00,2024-07-15 07:02:00,110,110,0,Level 2,10,428.04
WF_1409,Purchase Order,TASK_1409,Approval,Low,Finance,EMP_67,2024-08-19 16:57:00,2024-08-19 18:50:00,12,113,1,Level 1,10,155.71
WF_1410,Purchase Order,TASK_1410,Escalation,Critical,Operations,EMP_124,2024-12-24 21:49:00,2024-12-25 01:01:00,100,192,1,Level 1,6,293.18
WF_1411,Customer Complaint,TASK_1411,Validation,Low,IT,EMP_50,2024-04-15 20:09:00,2024-04-15 22:35:00,49,146,1,Level 3,5,65.78
WF_1412,Invoice Approval,TASK_1412,Validation,High,Finance,EMP_14,2024-05-24 20:33:00,2024-05-24 23:08:00,150,155,1,Level 1,5,68.15
WF_1413,Purchase Order,TASK_1413,Escalation,Medium,Finance,EMP_83,2024-03-27 01:48:00,2024-03-27 03:48:00,121,120,0,Level 3,10,142.1
WF_1414,Invoice Approval,TASK_1414,Data Entry,High,Customer Service,EMP_5,2024-01-25 04:15:00,2024-01-25 08:15:00,211,240,1,Level 1,1,320.52
WF_1415,Purchase Order,TASK_1415,Approval,Critical,Customer Service,EMP_105,2024-03-06 22:11:00,2024-03-07 00:52:00,166,161,0,Level 1,6,261.95
WF_1416,Purchase Order,TASK_1416,Data Entry,Critical,Customer Service,EMP_73,2024-12-15 23:50:00,2024-12-16 02:14:00,98,144,1,Level 2,2,147.98
WF_1417,HR Onboarding,TASK_1417,Approval,Critical,Operations,EMP_133,2024-12-28 02:53:00,2024-12-28 07:18:00,188,265,1,Level 3,6,214.5
WF_1418,Customer Complaint,TASK_1418,Review,Low,HR,EMP_29,2024-03-27 05:28:00,2024-03-27 07:20:00,66,112,1,Level 2,1,341.49
WF_1419,Invoice Approval,TASK_1419,Data Entry,Critical,Finance,EMP_110,2024-04-18 22:46:00,2024-04-19 01:28:00,69,162,1,Level 2,9,325.14
WF_1420,Customer Complaint,TASK_1420,Validation,Low,Finance,EMP_63,2024-04-03 23:30:00,2024-04-04 01:43:00,46,133,1,Level 1,5,420.25
WF_1421,Purchase Order,TASK_1421,Escalation,Low,HR,EMP_145,2024-12-16 21:37:00,2024-12-17 00:05:00,81,148,1,Level 3,10,70.15
WF_1422,Invoice Approval,TASK_1422,Approval,Medium,HR,EMP_68,2024-12-16 12:18:00,2024-12-16 16:48:00,220,270,1,Level 3,5,471.49
WF_1423,Purchase Order,TASK_1423,Validation,High,Operations,EMP_2,2024-07-02 06:49:00,2024-07-02 12:06:00,229,317,1,Level 3,9,168.89
WF_1424,Customer Complaint,TASK_1424,Validation,Low,Customer Service,EMP_21,2024-06-11 02:08:00,2024-06-11 05:13:00,127,185,1,Level 2,5,352.34
WF_1425,Customer Complaint,TASK_1425,Approval,Low,Customer Service,EMP_58,2024-01-06 11:55:00,2024-01-06 12:46:00,53,51,0,Level 2,10,371.89
WF_1426,Invoice Approval,TASK_1426,Approval,Medium,Finance,EMP_57,2024-04-22 03:53:00,2024-04-22 05:51:00,72,118,1,Level 3,4,347.88
WF_1427,Customer Complaint,TASK_1427,Review,Medium,HR,EMP_5,2024-02-07 07:15:00,2024-02-07 08:51:00,17,96,1,Level 3,9,421.6
WF_1428,Customer Complaint,TASK_1428,Escalation,High,Operations,EMP_87,2024-02-11 00:21:00,2024-02-11 02:09:00,109,108,0,Level 3,2,182.85
WF_1429,HR Onboarding,TASK_1429,Escalation,High,HR,EMP_39,2024-04-16 03:49:00,2024-04-16 08:39:00,236,290,1,Level 1,6,371.21
WF_1430,Invoice Approval,TASK_1430,Approval,Critical,IT,EMP_90,2024-05-12 09:34:00,2024-05-12 12:05:00,135,151,1,Level 1,3,224.42
WF_1431,HR Onboarding,TASK_1431,Approval,High,Finance,EMP_122,2024-07-05 00:40:00,2024-07-05 02:22:00,27,102,1,Level 2,7,433.49
WF_1432,Invoice Approval,TASK_1432,Escalation,Critical,HR,EMP_120,2024-10-23 03:59:00,2024-10-23 07:23:00,117,204,1,Level 3,2,489.0
WF_1433,IT Support Ticket,TASK_1433,Validation,High,Operations,EMP_120,2024-07-05 16:05:00,2024-07-05 18:22:00,97,137,1,Level 2,6,393.51
WF_1434,HR Onboarding,TASK_1434,Data Entry,Critical,Operations,EMP_16,2024-11-06 14:22:00,2024-11-06 18:19:00,141,237,1,Level 3,7,94.05
WF_1435,HR Onboarding,TASK_1435,Data Entry,Critical,Finance,EMP_131,2024-05-31 05:04:00,2024-05-31 06:31:00,21,87,1,Level 1,1,238.46
WF_1436,HR Onboarding,TASK_1436,Approval,High,Customer Service,EMP_17,2024-05-02 10:36:00,2024-05-02 15:18:00,162,282,1,Level 3,7,316.13
WF_1437,Customer Complaint,TASK_1437,Review,Critical,Finance,EMP_82,2024-02-10 16:20:00,2024-02-10 18:17:00,22,117,1,Level 3,9,404.54
WF_1438,Invoice Approval,TASK_1438,Review,Low,Finance,EMP_145,2024-08-22 03:26:00,2024-08-22 05:49:00,81,143,1,Level 1,10,320.65
WF_1439,IT Support Ticket,TASK_1439,Escalation,Medium,Customer Service,EMP_121,2024-08-29 04:28:00,2024-08-29 08:11:00,107,223,1,Level 2,7,221.55
WF_1440,Customer Complaint,TASK_1440,Escalation,High,IT,EMP_64,2024-06-21 20:33:00,2024-06-22 02:01:00,225,328,1,Level 1,4,284.13
WF_1441,IT Support Ticket,TASK_1441,Data Entry,Critical,HR,EMP_66,2024-11-05 14:26:00,2024-11-05 16:09:00,82,103,1,Level 2,6,220.6
WF_1442,Invoice Approval,TASK_1442,Approval,Critical,HR,EMP_140,2024-12-28 12:30:00,2024-12-28 17:15:00,187,285,1,Level 1,6,166.04
WF_1443,HR Onboarding,TASK_1443,Data Entry,Critical,Operations,EMP_109,2024-07-08 05:04:00,2024-07-08 08:24:00,179,200,1,Level 1,9,188.42
WF_1444,Purchase Order,TASK_1444,Escalation,Critical,IT,EMP_22,2024-08-03 23:44:00,2024-08-04 03:19:00,129,215,1,Level 3,5,158.74
WF_1445,Customer Complaint,TASK_1445,Review,Critical,IT,EMP_5,2024-10-23 08:17:00,2024-10-23 12:50:00,154,273,1,Level 2,7,210.58
WF_1446,Invoice Approval,TASK_1446,Data Entry,Low,Operations,EMP_3,2024-03-03 19:33:00,2024-03-03 21:58:00,143,145,1,Level 1,7,219.55
WF_1447,Purchase Order,TASK_1447,Escalation,Critical,Operations,EMP_97,2024-01-24 07:21:00,2024-01-24 11:29:00,169,248,1,Level 3,3,310.89
WF_1448,Purchase Order,TASK_1448,Approval,Critical,Finance,EMP_15,2024-12-07 23:19:00,2024-12-08 00:48:00,43,89,1,Level 3,5,260.61
WF_1449,Invoice Approval,TASK_1449,Validation,Critical,Operations,EMP_20,2024-09-06 22:12:00,2024-09-06 23:22:00,40,70,1,Level 2,8,139.03
